ClienteID,Edad,Genero,Pais,Suscripcion_Meses,Plan,Horas_Semanales_Uso,Satisfaccion,Soporte_Contactos,Promocion_Usada,GastoMensual,Cancela
1685,25.0,Masculino,Perú,8,Estándar,6.3,,1,Sí,20.99,0
1686,37.0,Femenino,Argentina,13,Básico,1.8,1,1,Sí,12.83,0
1687,43.0,Femenino,España,4,Básico,8.3,3,2,No,13.51,0
1688,30.0,Masculino,Argentina,33,Básico,14.2,4,0,No,10.11,0
1689,24.0,Femenino,Chile,40,Estándar,10.1,2,0,No,21.16,0
1690,27.0,Femenino,Argentina,8,Estándar,10.3,4,2,No,22.38,0
1691,42.0,Femenino,España,30,Estándar,6.2,4,3,No,16.72,0
1692,38.0,Femenino,Argentina,25,Premium,8.5,3,2,No,29.47,0
1693,35.0,Masculino,España,31,Básico,13.1,1,2,No,10.28,0
1694,28.0,,Chile,42,Básico,10.6,3,3,No,9.84,1
1695,32.0,Femenino,España,46,Básico,11.7,4,2,Sí,6.23,1
1696,29.0,Femenino,Chile,32,Premium,4.2,5,2,Sí,26.78,0
1697,37.0,,Chile,33,Básico,8.4,5,3,No,10.82,0
1698,16.0,Femenino,España,48,Básico,11.8,4,2,No,16.02,0
1699,26.0,Femenino,México,21,Estándar,9.0,3,3,Sí,18.94,0
1700,28.0,Femenino,Chile,12,Básico,8.0,3,1,No,12.56,0
1701,49.0,Femenino,Perú,33,Estándar,14.1,3,1,No,21.63,0
1702,31.0,Masculino,Argentina,16,Estándar,11.5,5,1,No,20.14,0
1703,45.0,Masculino,Perú,37,Básico,5.9,3,1,No,11.47,0
1704,38.0,Femenino,Argentina,19,Estándar,8.5,,1,No,22.38,0
1705,29.0,Masculino,España,50,Estándar,12.2,4,6,No,14.65,0
1706,43.0,Femenino,Perú,32,Básico,17.4,3,1,No,11.0,0
1707,32.0,Femenino,Argentina,4,Básico,12.7,1,1,No,8.73,0
1708,50.0,Masculino,México,7,Premium,10.8,1,0,No,35.19,0
1709,28.0,Masculino,Chile,1,Básico,13.2,5,1,Sí,12.24,1
1710,34.0,Masculino,España,54,Básico,13.5,4,5,No,10.52,0
1711,50.0,Femenino,España,4,Básico,16.2,4,3,No,10.33,0
1712,33.0,Femenino,España,46,Estándar,11.0,4,2,No,16.26,0
1713,34.0,Femenino,Argentina,55,Básico,8.5,3,4,Sí,8.39,1
1714,39.0,Femenino,México,38,Estándar,13.2,,3,No,21.42,0
1715,29.0,Femenino,España,45,Básico,7.6,1,1,No,9.54,0
1716,38.0,Masculino,Argentina,20,Básico,6.7,4,1,No,10.18,0
1717,19.0,Femenino,Chile,20,Estándar,16.3,3,0,Sí,27.76,0
1718,21.0,Femenino,Argentina,53,Básico,4.9,2,1,No,7.67,0
1719,17.0,Masculino,México,46,Básico,2.7,3,3,Sí,6.2,1
1720,40.0,Femenino,México,13,Básico,8.6,4,1,Sí,11.93,1
1721,35.0,Otro,Perú,52,Estándar,15.0,3,4,No,20.48,0
1722,35.0,,España,18,Estándar,10.0,3,0,No,22.75,0
1723,52.0,Femenino,Chile,27,Estándar,5.8,3,4,No,17.0,0
1724,40.0,Femenino,Argentina,37,Estándar,8.2,2,2,No,21.78,0
1725,21.0,Masculino,Chile,21,Estándar,6.4,5,2,No,16.25,0
1726,43.0,Femenino,Chile,33,Premium,10.7,1,2,Sí,29.14,0
1727,16.0,Masculino,México,43,Estándar,12.3,3,1,Sí,20.07,0
1728,37.0,Masculino,Argentina,38,Básico,8.9,3,2,No,13.16,0
1729,31.0,,Argentina,45,Estándar,9.2,4,2,Sí,25.24,0
1730,40.0,Masculino,Chile,27,Básico,12.6,5,0,No,12.44,1
1731,28.0,Femenino,Argentina,26,Estándar,7.8,1,3,No,17.4,0
1732,37.0,Femenino,México,5,Básico,5.6,4,1,No,13.02,0
1733,47.0,Masculino,Argentina,58,Básico,10.3,3,0,No,17.84,0
1734,36.0,Femenino,Perú,36,Estándar,10.4,3,2,No,14.07,0
1735,30.0,Masculino,Argentina,26,Básico,12.3,1,3,Sí,7.53,1
1736,24.0,Femenino,Argentina,53,Básico,11.7,2,3,Sí,12.13,1
1737,31.0,,México,14,Estándar,4.8,4,1,No,20.57,0
1738,30.0,Masculino,Argentina,51,Básico,9.9,4,4,No,5.63,0
1739,32.0,,Chile,48,Estándar,12.5,3,3,No,22.38,0
1740,30.0,Masculino,Argentina,32,Básico,17.7,4,2,Sí,7.04,1
1741,41.0,Femenino,Perú,24,Premium,19.4,3,0,No,36.92,0
1742,37.0,Masculino,México,13,Premium,13.7,1,0,Sí,27.13,0
1743,25.0,Otro,España,7,Básico,10.7,3,2,No,11.22,1
1744,32.0,Masculino,Chile,24,Básico,12.3,4,4,No,12.25,0
1745,25.0,Masculino,España,15,Estándar,13.4,2,2,Sí,16.37,0
1746,46.0,Masculino,Perú,57,Básico,14.8,1,2,Sí,10.42,1
1747,39.0,Femenino,Argentina,58,Premium,13.2,1,5,No,32.38,0
1748,58.0,,España,9,Estándar,13.3,2,1,No,16.75,0
1749,31.0,,Argentina,35,Premium,9.4,2,4,No,32.38,0
1750,21.0,Femenino,Perú,43,Básico,4.2,3,3,Sí,9.01,1
1751,25.0,Femenino,Chile,57,Básico,10.9,5,2,No,11.91,0
1752,49.0,Masculino,México,16,Básico,4.8,5,2,Sí,13.57,0
1753,33.0,Masculino,Argentina,9,Básico,11.6,4,1,No,10.65,0
1754,28.0,Otro,España,6,Básico,0.9,4,1,No,6.93,0
1755,50.0,Femenino,Chile,31,Premium,9.6,4,1,Sí,30.68,0
1756,54.0,Masculino,España,2,Básico,9.6,3,2,No,6.94,0
1757,33.0,Femenino,España,32,Estándar,7.8,1,1,No,23.97,0
1758,31.0,Masculino,Argentina,13,Básico,16.2,4,1,No,7.41,0
1759,32.0,Otro,Chile,13,Básico,14.4,3,0,No,8.8,1
1760,38.0,Masculino,Argentina,27,Premium,13.4,1,7,Sí,39.23,0
1761,53.0,Otro,Perú,37,Estándar,17.9,5,3,Sí,17.84,0
1762,37.0,Masculino,Argentina,40,Básico,9.6,3,0,No,8.67,0
1763,30.0,Masculino,Perú,34,Básico,10.5,3,2,Sí,11.81,0
1764,38.0,Femenino,Perú,48,Básico,11.2,5,1,No,9.94,0
1765,36.0,Femenino,España,52,Básico,9.4,,0,Sí,11.65,1
1766,31.0,Femenino,España,56,Estándar,4.8,1,3,Sí,17.44,0
1767,38.0,Masculino,Argentina,45,Estándar,2.5,3,2,No,25.05,0
1768,59.0,Masculino,Chile,39,Estándar,9.6,5,1,No,27.33,0
1769,35.0,Masculino,Argentina,2,Estándar,12.4,4,4,No,21.89,0
1770,28.0,Femenino,Argentina,18,Estándar,12.7,3,2,No,16.49,0
1771,21.0,Femenino,Perú,39,Básico,5.0,1,1,Sí,10.91,1
1772,20.0,Masculino,Perú,14,Básico,2.1,5,0,Sí,13.24,0
1773,52.0,Masculino,España,55,Básico,12.9,2,1,Sí,7.91,1
1774,49.0,Masculino,España,18,Básico,5.1,3,2,No,7.91,1
1775,24.0,Femenino,Argentina,59,Estándar,12.5,2,2,No,17.35,0
1776,23.0,Femenino,Chile,2,Básico,12.2,3,0,No,4.8,0
1777,37.0,Femenino,España,7,Estándar,17.1,1,2,Sí,21.7,0
1778,24.0,Masculino,Chile,41,Premium,4.3,3,2,No,34.55,0
1779,29.0,Femenino,España,30,Básico,10.3,2,1,Sí,10.35,1
1780,43.0,Femenino,España,47,Premium,1.3,,3,No,26.49,0
1781,27.0,Masculino,Chile,56,Básico,14.6,1,5,Sí,5.31,1
1782,24.0,Masculino,México,37,Estándar,10.5,3,3,Sí,17.44,0
1783,46.0,Femenino,Chile,51,Estándar,10.6,5,0,No,25.51,0
1784,51.0,Masculino,España,37,Básico,8.1,4,1,No,11.23,0
1785,32.0,Masculino,Perú,17,Estándar,13.3,1,2,No,26.34,0
1786,29.0,Masculino,España,57,Estándar,14.5,4,1,No,17.35,0
1787,42.0,Masculino,Argentina,46,Estándar,12.2,5,1,Sí,21.5,0
1788,37.0,Otro,Argentina,21,Básico,15.8,,4,No,14.7,1
1789,17.0,Femenino,México,59,Premium,12.9,3,5,No,31.0,0
1790,21.0,Femenino,España,30,Estándar,8.2,2,3,No,24.45,0
1791,33.0,Masculino,Argentina,15,Básico,11.4,3,1,No,10.27,1
1792,28.0,Femenino,Perú,7,Básico,10.1,2,2,No,8.27,0
1793,33.0,Femenino,España,6,Estándar,2.7,1,1,No,21.04,0
1794,50.0,Masculino,Perú,26,Básico,10.7,4,3,Sí,7.17,1
1795,36.0,Femenino,Chile,44,Básico,9.6,5,1,Sí,6.8,0
1796,16.0,,Perú,59,Estándar,12.0,,3,No,25.42,0
1797,23.0,Otro,Argentina,7,Estándar,12.5,4,1,Sí,22.14,0
1798,25.0,Masculino,Argentina,20,Estándar,15.5,1,0,No,12.27,0
1799,37.0,Femenino,España,33,Básico,2.4,,1,No,5.89,0
1800,36.0,Masculino,México,31,Estándar,7.4,2,4,Sí,25.35,0
1801,39.0,Femenino,Chile,8,Básico,3.5,5,3,No,14.52,1
1802,48.0,Femenino,Chile,20,Estándar,12.1,1,1,No,24.37,0
1803,52.0,Femenino,España,191,Estándar,13.5,3,2,No,19.92,0
1804,15.0,Femenino,Chile,1,Básico,4.2,3,2,No,9.03,0
1805,49.0,Masculino,España,46,Básico,5.3,2,2,Sí,4.18,1
1806,28.0,Masculino,Perú,16,Premium,8.5,2,0,Sí,27.75,0
1807,31.0,Femenino,Argentina,37,Básico,4.4,3,2,No,11.29,0
1808,32.0,Femenino,México,37,Básico,6.4,2,5,No,9.78,0
1809,51.0,Femenino,España,49,Estándar,8.7,3,0,No,18.39,0
1810,36.0,Femenino,México,43,Básico,4.6,5,3,No,8.66,1
1811,27.0,Femenino,Argentina,48,Básico,12.5,3,4,No,9.24,1
1812,28.0,Femenino,Chile,139,Básico,7.6,3,0,No,7.1,0
1813,23.0,Otro,México,25,Estándar,8.5,3,4,Sí,21.38,0
1814,33.0,Femenino,España,36,Estándar,13.1,3,1,No,24.52,0
1815,34.0,Masculino,Chile,8,Estándar,14.6,4,2,Sí,18.8,0
1816,38.0,Femenino,Chile,18,Estándar,5.4,3,1,No,23.97,0
1817,31.0,Masculino,Chile,36,Básico,0.4,2,0,No,11.25,0
1818,22.0,Masculino,Chile,38,Estándar,15.7,3,0,No,16.05,0
1819,36.0,Masculino,Chile,39,Básico,9.6,2,2,No,10.08,0
1820,49.0,Femenino,Argentina,49,Premium,10.4,3,5,Sí,31.97,0
1821,51.0,Masculino,México,30,Premium,6.5,3,1,Sí,21.41,0
1822,28.0,Masculino,México,51,Estándar,13.7,5,1,No,21.31,0
1823,43.0,Femenino,México,8,Premium,13.0,,2,No,35.81,0
1824,27.0,Femenino,Perú,9,Básico,6.8,5,1,No,13.68,0
1825,37.0,Femenino,España,40,Premium,7.0,1,3,No,32.76,0
1826,24.0,Masculino,Chile,37,Básico,16.0,4,2,Sí,12.86,1
1827,35.0,Femenino,Argentina,57,Estándar,18.6,5,1,No,14.46,0
1828,55.0,Femenino,México,3,Básico,13.6,2,2,Sí,8.15,1
1829,28.0,Masculino,Chile,15,Estándar,10.5,2,1,Sí,15.08,0
1830,35.0,Masculino,Argentina,42,Premium,13.6,4,2,Sí,36.01,0
1831,25.0,Masculino,México,29,Estándar,16.1,5,1,No,21.4,0
1832,14.0,Femenino,México,40,Premium,8.6,3,1,No,35.89,0
1833,36.0,Femenino,Chile,37,Estándar,11.4,1,0,Sí,20.41,0
1834,40.0,Femenino,España,8,Premium,15.2,4,1,Sí,30.43,0
1835,41.0,Femenino,Argentina,55,Básico,8.5,3,1,No,16.03,0
1836,27.0,Femenino,Argentina,11,Estándar,8.9,3,4,Sí,21.6,0
1837,14.0,Otro,Chile,3,Estándar,13.9,4,3,No,17.76,0
1838,39.0,Masculino,Argentina,41,Premium,5.2,3,0,No,30.74,0
1839,63.0,Femenino,Chile,36,Básico,8.4,3,1,No,7.82,0
1840,38.0,Otro,México,58,Básico,12.2,1,1,No,6.93,1
1841,11.0,Masculino,Perú,41,Estándar,16.8,3,0,No,18.29,0
1842,29.0,Femenino,España,50,Estándar,12.8,1,3,No,18.05,0
1843,40.0,Masculino,Argentina,26,Estándar,7.4,4,1,No,17.91,0
1844,37.0,Masculino,España,18,Básico,13.5,4,0,Sí,9.66,1
1845,40.0,Femenino,España,2,Premium,12.8,,2,Sí,29.76,0
1846,22.0,Masculino,Chile,49,Básico,9.0,2,1,No,10.46,0
1847,53.0,Otro,España,45,Básico,0.8,,2,No,8.13,0
1848,49.0,Femenino,Perú,15,Básico,6.7,5,0,No,6.49,0
1849,44.0,Femenino,España,11,Básico,7.1,3,0,No,7.1,1
1850,35.0,Femenino,México,2,Estándar,7.7,3,1,No,19.69,0
1851,34.0,Femenino,Argentina,10,Premium,11.8,3,4,Sí,30.47,0
1852,37.0,Otro,Chile,43,Premium,5.7,3,3,Sí,32.26,0
1853,58.0,Masculino,Argentina,54,Estándar,11.9,3,2,No,30.11,0
1854,27.0,Masculino,México,7,Estándar,17.9,3,1,No,25.35,0
1855,41.0,Masculino,México,3,Estándar,4.2,3,2,No,23.01,0
1856,35.0,Femenino,Chile,52,Premium,14.1,4,4,No,28.7,0
1857,30.0,Masculino,Argentina,30,Básico,18.3,2,1,Sí,9.68,1
1858,40.0,Femenino,México,3,Estándar,11.7,1,2,No,20.61,0
1859,44.0,Femenino,Chile,27,Premium,14.8,3,1,Sí,36.19,0
1860,19.0,Otro,Chile,51,Premium,8.8,4,2,No,36.87,0
1861,30.0,Masculino,España,21,Premium,8.9,2,2,Sí,26.93,0
1862,43.0,Femenino,España,16,Básico,4.8,3,3,No,2.6,0
1863,39.0,Masculino,España,30,Básico,14.8,3,1,No,9.12,1
1864,42.0,Femenino,España,8,Básico,6.9,3,1,Sí,15.27,0
1865,36.0,Masculino,España,23,Básico,6.8,3,2,No,8.95,0
1866,60.0,Masculino,Chile,30,Básico,14.4,2,5,Sí,9.88,1
1867,39.0,Femenino,España,13,Básico,8.0,4,0,No,10.78,0
1868,32.0,Femenino,Argentina,57,Estándar,10.6,2,5,No,18.27,0
1869,44.0,Masculino,Chile,39,Básico,11.1,2,2,No,14.31,0
1870,56.0,Femenino,México,34,Estándar,10.0,4,3,No,18.17,0
1871,46.0,Femenino,España,34,Premium,4.4,5,4,Sí,29.51,0
1872,26.0,Masculino,Chile,16,Estándar,9.9,3,2,No,21.53,0
1873,34.0,Femenino,España,57,Premium,7.7,3,2,Sí,35.41,0
1874,50.0,Femenino,España,51,Estándar,5.6,3,1,No,17.49,0
1875,41.0,Masculino,Perú,36,Estándar,8.0,4,3,No,20.69,0
1876,40.0,Masculino,Argentina,23,Estándar,9.3,3,2,No,24.56,0
1877,23.0,Femenino,España,43,Básico,9.2,1,3,Sí,10.57,0
1878,11.0,Masculino,México,9,Básico,14.0,2,2,Sí,12.76,0
1879,32.0,Femenino,México,30,Estándar,8.1,2,1,No,18.91,0
1880,53.0,Masculino,Perú,33,Estándar,10.7,3,2,Sí,23.64,0
1881,52.0,Femenino,México,57,Premium,6.8,4,4,No,31.85,0
1882,37.0,Femenino,Argentina,1,Básico,5.8,4,3,No,6.99,0
1883,26.0,Femenino,España,20,Básico,13.0,4,0,No,13.28,1
1884,29.0,Masculino,México,27,Estándar,8.8,3,1,Sí,22.97,0
1885,43.0,Femenino,España,56,Estándar,12.3,3,4,No,25.89,0
1886,56.0,Femenino,México,42,Estándar,9.1,5,0,Sí,21.66,0
1887,30.0,Masculino,Chile,34,Estándar,4.8,4,1,No,17.88,0
1888,33.0,Femenino,Perú,28,Estándar,6.1,4,2,No,22.74,0
1889,35.0,Femenino,México,6,Estándar,10.4,3,2,Sí,20.63,0
1890,44.0,Femenino,México,5,Básico,10.1,4,2,Sí,10.13,1
1891,44.0,Masculino,Perú,8,Estándar,8.0,3,3,No,25.07,0
1892,34.0,Masculino,España,36,Premium,8.5,3,0,Sí,30.12,0
1893,47.0,Femenino,España,23,Premium,9.6,,1,Sí,32.66,0
1894,50.0,Otro,Argentina,48,Básico,8.6,4,1,No,7.27,1
1895,28.0,Masculino,México,8,Estándar,11.0,3,1,No,25.11,0
1896,47.0,Femenino,México,24,Básico,13.1,5,2,Sí,4.8,1
1897,48.0,Femenino,México,18,Premium,9.0,4,2,Sí,35.98,0
1898,28.0,Masculino,Argentina,32,Premium,6.0,3,2,Sí,32.68,0
1899,54.0,Masculino,Perú,1,Estándar,10.7,3,1,No,21.58,0
1900,37.0,Otro,España,15,Estándar,8.3,1,2,No,16.61,0
1901,33.0,Femenino,Perú,6,Básico,9.0,3,3,No,5.31,0
1902,45.0,Femenino,España,56,Básico,6.5,1,2,No,12.5,0
1903,44.0,Femenino,México,26,Básico,7.9,1,0,No,8.75,0
1904,34.0,,España,37,Básico,5.6,4,2,No,8.19,0
1905,34.0,Masculino,Argentina,5,Estándar,12.8,4,0,Sí,21.02,0
1906,37.0,Femenino,Perú,21,Básico,10.6,3,1,No,15.84,0
1907,27.0,,Argentina,38,Estándar,17.1,4,3,No,22.07,0
1908,36.0,Masculino,Perú,8,Estándar,8.3,5,1,No,21.88,0
1909,57.0,Masculino,Chile,28,Estándar,13.3,4,4,Sí,22.58,0
1910,31.0,Femenino,México,48,Estándar,21.0,3,5,No,17.35,0
1911,31.0,Femenino,México,29,Estándar,10.6,3,2,No,16.37,0
1912,47.0,Masculino,Argentina,48,Básico,7.9,2,3,No,14.34,1
1913,40.0,Femenino,Chile,49,Básico,8.2,3,1,No,7.42,0
1914,45.0,Femenino,Perú,37,Premium,14.8,4,2,No,31.05,0
1915,40.0,Femenino,España,3,Estándar,9.0,5,1,No,21.69,0
1916,25.0,Femenino,Chile,42,Premium,8.5,3,1,No,25.75,0
1917,30.0,,Chile,50,Premium,16.8,2,3,Sí,26.15,0
1918,52.0,Femenino,Perú,33,Estándar,14.4,4,3,No,20.47,0
1919,31.0,,España,21,Premium,9.4,3,1,Sí,32.89,0
1920,41.0,Femenino,México,18,Básico,8.8,4,2,No,6.32,0
1921,29.0,Masculino,Argentina,21,Estándar,,4,4,No,13.27,0
1922,48.0,Femenino,Perú,36,Básico,12.8,1,2,Sí,8.97,1
1923,35.0,Masculino,México,55,Estándar,10.4,3,2,No,22.02,0
1924,22.0,Femenino,México,13,Básico,16.5,3,1,No,6.96,0
1925,34.0,Masculino,Chile,30,Básico,16.1,3,3,Sí,11.02,1
1926,33.0,Otro,España,4,Estándar,5.5,2,1,No,25.52,0
1927,39.0,Masculino,México,22,Estándar,6.3,3,1,No,21.36,0
1928,28.0,Femenino,Chile,4,Premium,4.3,5,2,No,21.27,0
1929,45.0,Masculino,México,31,Básico,13.0,,1,Sí,4.88,1
1930,37.0,Masculino,Perú,28,Básico,14.0,1,5,No,7.8,0
1931,47.0,Femenino,México,47,Estándar,6.0,4,1,Sí,14.31,0
1932,20.0,Otro,Argentina,38,Estándar,12.5,1,2,Sí,24.94,0
1933,48.0,Femenino,Chile,14,Básico,7.0,1,2,Sí,7.76,1
1934,46.0,Femenino,Perú,7,Básico,11.0,5,3,No,10.09,0
1935,37.0,,México,11,Estándar,10.0,3,6,Sí,23.55,0
1936,20.0,Masculino,México,3,Básico,10.9,4,2,No,11.28,1
1937,47.0,Otro,Argentina,45,Básico,3.8,4,2,No,7.18,1
1938,40.0,Femenino,España,15,Premium,7.0,5,2,No,27.99,0
1939,41.0,Masculino,España,44,Básico,8.7,3,2,No,3.87,0
1940,25.0,Masculino,Perú,55,Básico,7.9,2,1,Sí,10.94,1
1941,36.0,Femenino,Argentina,36,Premium,9.5,2,1,Sí,23.95,0
1942,38.0,Femenino,España,48,Básico,11.2,4,2,Sí,7.57,1
1943,31.0,Masculino,Chile,46,Premium,12.4,3,4,No,35.46,0
1944,31.0,Masculino,Perú,28,Básico,16.2,2,3,No,6.74,0
1945,25.0,Femenino,España,42,Estándar,5.2,2,2,No,18.93,0
1946,22.0,Femenino,Perú,39,Premium,14.2,4,1,No,35.53,0
1947,28.0,Masculino,España,6,Premium,5.6,3,1,No,31.52,0
1948,45.0,Femenino,Perú,1,Premium,2.1,5,0,No,22.1,0
1949,36.0,Masculino,Argentina,12,Básico,16.1,2,1,No,7.83,0
1950,34.0,Masculino,México,56,Básico,6.5,3,2,Sí,11.34,1
1951,33.0,Femenino,México,13,Estándar,7.9,4,5,Sí,20.14,0
1952,30.0,Femenino,Chile,43,Básico,3.9,3,0,No,8.61,0
1953,34.0,Femenino,Perú,27,Estándar,5.5,4,2,No,26.59,0
1954,32.0,Femenino,Perú,30,Premium,13.7,5,4,No,21.55,0
1955,26.0,Femenino,Argentina,39,Estándar,10.7,,1,No,15.87,0
1956,29.0,Femenino,Chile,9,Premium,15.4,4,2,No,32.13,0
1957,36.0,Masculino,España,10,Premium,8.7,3,1,Sí,33.48,0
1958,54.0,Otro,México,34,Básico,8.6,3,3,Sí,5.68,1
1959,39.0,Femenino,Chile,20,Estándar,11.3,4,1,No,22.97,0
1960,30.0,Femenino,Perú,46,Premium,14.3,4,2,Sí,31.57,0
1961,15.0,Femenino,Argentina,55,Básico,12.2,3,3,Sí,12.88,1
1962,43.0,Masculino,Perú,31,Estándar,12.3,4,2,Sí,14.0,0
1963,38.0,,Argentina,10,Estándar,12.8,3,1,Sí,21.73,0
1964,43.0,Otro,México,55,Básico,15.1,2,2,No,9.16,0
1965,33.0,Masculino,Argentina,43,Básico,7.1,2,2,No,12.43,0
1966,41.0,Masculino,México,45,Básico,10.8,1,1,No,11.08,0
1967,42.0,Masculino,México,33,Premium,8.5,3,2,No,25.95,0
1968,27.0,Masculino,Argentina,11,Básico,10.7,4,2,Sí,13.78,1
1969,23.0,Masculino,España,30,Básico,13.6,2,3,No,8.91,1
1970,41.0,Femenino,Argentina,53,Premium,11.1,3,3,Sí,25.95,0
1971,24.0,Femenino,España,5,Básico,20.1,2,2,No,7.87,1
1972,30.0,Femenino,Perú,31,Estándar,12.0,3,3,No,22.44,0
1973,25.0,Femenino,Chile,57,Básico,8.1,4,2,Sí,7.65,0
1974,21.0,Masculino,Chile,27,Estándar,15.0,,3,Sí,16.83,0
1975,26.0,Femenino,Argentina,39,Básico,9.8,3,1,No,9.13,0
1976,44.0,Femenino,Perú,12,Básico,9.6,5,2,No,14.82,0
1977,22.0,Femenino,Argentina,37,Premium,17.0,4,4,No,38.59,0
1978,28.0,Femenino,España,46,Básico,6.1,5,1,No,12.6,1
1979,38.0,Femenino,Argentina,21,Estándar,9.1,2,3,No,17.84,0
1980,36.0,Femenino,España,58,Estándar,9.1,3,2,No,22.84,0
1981,24.0,Masculino,España,52,Básico,10.6,5,0,Sí,13.42,1
1982,23.0,Femenino,Argentina,43,Estándar,10.5,2,0,Sí,20.9,0
1983,30.0,Otro,México,42,Básico,7.8,4,1,No,7.21,1
1984,28.0,Femenino,Argentina,23,Básico,10.1,2,0,No,9.21,0
1985,18.0,Femenino,México,19,Estándar,-2.8,5,2,No,16.38,0
1986,41.0,Femenino,Argentina,26,Estándar,4.2,1,2,Sí,18.47,0
1987,45.0,Femenino,México,33,Estándar,5.0,4,1,No,17.0,0
1988,26.0,Femenino,México,43,Básico,2.5,4,1,No,11.06,1
1989,22.0,Femenino,Chile,15,Básico,12.1,4,5,No,7.55,0
1990,29.0,Femenino,Chile,2,Básico,13.9,5,2,No,8.44,1
1991,19.0,Femenino,México,44,Premium,11.0,4,3,Sí,36.52,0
1992,43.0,Masculino,Argentina,26,Estándar,7.4,4,1,No,23.31,0
1993,38.0,Femenino,Perú,40,Básico,12.2,2,3,Sí,11.81,0
1994,32.0,Masculino,México,5,Básico,7.3,3,1,No,9.15,0
1995,36.0,Masculino,España,1,Estándar,12.1,1,1,Sí,21.98,0
1996,36.0,Femenino,Chile,7,Estándar,16.1,4,2,No,15.85,0
1997,35.0,Masculino,Argentina,50,Básico,13.0,5,1,No,9.34,0
1998,23.0,Femenino,Argentina,7,Estándar,14.4,4,1,No,22.78,0
1999,42.0,Femenino,Perú,36,Básico,9.6,2,5,No,9.05,0
2000,33.0,Femenino,México,32,Premium,8.5,5,1,No,39.99,0
2001,33.0,Masculino,España,50,Premium,10.8,,2,Sí,29.01,0
2002,46.0,Masculino,Argentina,53,Básico,13.9,3,2,No,8.97,0
2003,32.0,Masculino,México,57,Premium,3.3,5,3,No,17.03,0
2004,37.0,Femenino,Chile,13,Estándar,13.0,2,5,No,13.17,0
2005,43.0,Masculino,Perú,58,Básico,15.5,2,1,No,13.76,0
2006,33.0,Femenino,Perú,57,Básico,11.5,3,0,No,9.11,0
2007,39.0,Masculino,España,28,Básico,14.4,3,2,No,7.12,0
2008,35.0,Masculino,Argentina,32,Estándar,3.4,3,4,Sí,13.71,0
2009,29.0,Femenino,Argentina,39,Básico,3.3,3,3,No,9.58,1
2010,60.0,Masculino,Argentina,22,Básico,13.5,3,1,No,9.31,0
2011,46.0,Masculino,Argentina,31,Básico,11.9,2,1,No,12.43,0
2012,27.0,Masculino,Argentina,8,Estándar,16.3,3,3,Sí,22.81,0
2013,47.0,Masculino,Perú,46,Estándar,16.4,2,0,No,18.66,0
2014,40.0,Masculino,México,54,Básico,18.1,2,3,Sí,19.25,1
2015,27.0,Femenino,Argentina,35,Básico,14.3,4,1,No,11.23,0
2016,34.0,Femenino,México,45,Básico,16.5,3,4,Sí,6.97,1
2017,34.0,Masculino,Argentina,56,Premium,12.9,1,0,No,31.77,0
2018,34.0,Masculino,España,22,Premium,4.7,4,1,No,31.58,0
2019,49.0,Masculino,México,7,Básico,14.8,4,2,No,16.31,0
2020,27.0,Femenino,Chile,10,Premium,15.1,4,1,No,28.27,0
2021,38.0,Masculino,Perú,58,Básico,12.7,3,3,No,11.79,0
2022,23.0,Masculino,España,10,Básico,15.1,4,4,No,12.17,1
2023,37.0,Masculino,España,13,Premium,13.8,4,3,Sí,25.62,0
2024,45.0,Masculino,Chile,52,Básico,14.5,4,3,No,4.27,0
2025,49.0,Masculino,Argentina,25,Estándar,19.3,5,1,No,25.59,0
2026,46.0,Femenino,Perú,21,Básico,4.4,4,3,No,9.76,1
2027,45.0,Masculino,México,28,Básico,10.4,1,1,No,10.15,0
2028,28.0,Masculino,Perú,31,Premium,11.9,1,0,No,41.87,0
2029,18.0,Femenino,Chile,43,Básico,15.0,,2,Sí,9.66,1
2030,53.0,Masculino,España,26,Básico,5.9,3,3,Sí,9.61,0
2031,37.0,Femenino,España,22,Estándar,11.7,,2,No,23.31,0
2032,24.0,Masculino,Perú,11,Estándar,8.9,1,4,No,21.88,0
2033,41.0,Femenino,España,22,Básico,17.4,,1,Sí,6.31,1
2034,30.0,Femenino,Chile,52,Premium,4.4,3,1,No,29.25,0
2035,44.0,Femenino,Perú,54,Estándar,10.2,3,2,No,18.54,0
2036,40.0,Femenino,Perú,7,Básico,4.9,2,2,No,7.92,1
2037,38.0,Femenino,Perú,40,Básico,9.3,4,3,No,11.77,0
2038,43.0,Masculino,España,25,Estándar,9.1,4,2,No,17.55,0
2039,41.0,Masculino,España,38,Básico,8.4,4,1,No,6.83,0
2040,26.0,Masculino,México,3,Estándar,4.9,3,3,Sí,19.39,0
2041,33.0,Masculino,Chile,28,Básico,15.0,3,0,Sí,10.05,1
2042,34.0,Masculino,México,37,Básico,8.6,3,4,Sí,11.28,0
2043,38.0,Femenino,Perú,39,Estándar,8.9,3,3,Sí,19.01,0
2044,38.0,Masculino,Chile,40,Básico,11.5,3,1,Sí,12.58,1
2045,60.0,Femenino,Chile,2,Estándar,7.9,3,2,Sí,18.3,0
2046,28.0,Femenino,Chile,49,Básico,11.2,2,0,No,5.87,1
2047,49.0,Femenino,Perú,40,Estándar,4.4,3,5,No,21.42,0
2048,16.0,Masculino,Perú,19,Básico,9.4,4,2,No,13.08,0
